marketplace	review_id	product_id	product_category	star_rating	year	month	review_date
UK	R2Z0GCDDXZP1UY	B00BW6TX3G	Digital_Music_Purchase	5	2014	1	2014-01-12
UK	R46HW3CIRJUF5	B00BXLU1EU	Mobile_Apps	1	2013	8	2013-08-20
US	R2RC9TELL9Q49P	B00785P2QC	Mobile_Apps	5	2013	7	2013-07-06
US	R1WB4I1WQBBLIJ	B0073LWEXK	Mobile_Apps	1	2014	9	2014-09-25
US	R2OXWBJG7B8ZOW	B004FRX0MY	Mobile_Apps	5	2014	7	2014-07-28
US	R1CUPAI5SIXE7C	B008M721MS	Mobile_Apps	1	2013	7	2013-07-01
US	R2ZSF0DGFRFS5H	B007SYWFRM	Mobile_Apps	5	2014	12	2014-12-26
JP	R2KDCHOFA6O67G	B009ME47H2	Mobile_Apps	3	2013	4	2013-04-30
US	R1OY03RQO8OMBT	B004SBX112	Mobile_Apps	5	2011	3	2011-03-29
US	R2UT0YNBECP8RR	B00HCMG6LG	Mobile_Apps	4	2014	1	2014-01-14
US	R2E2Z3UXLNPA6Z	B00IG2DOKM	Mobile_Apps	5	2015	3	2015-03-26
US	R3VP2RYHEZKXN9	B007ZGO7EM	Mobile_Apps	5	2014	2	2014-02-27
UK	R1QK4S2EDQ7QDM	B00F7YHDWC	Mobile_Apps	5	2014	10	2014-10-11
US	R1H323K0NBMMU5	B00IINPXLW	Mobile_Apps	4	2015	1	2015-01-06
US	R27SE5H8MGH4UE	B00DJFIMW6	Mobile_Apps	4	2013	11	2013-11-09
US	R1EICDU10YPQC6	B0091REZMW	Mobile_Apps	5	2013	6	2013-06-16
US	R205PMURDHRCCA	B00A3NQNUU	Mobile_Apps	5	2013	10	2013-10-01
US	R241JTRBADU4T0	B009UX2YAC	Mobile_Apps	5	2015	6	2015-06-24
UK	R45N6IW33OSZR	B006P0WMBO	Mobile_Apps	5	2014	12	2014-12-04
US	R2PCJCMJXMFTSJ	B00AESN8XY	Mobile_Apps	5	2013	2	2013-02-06
UK	R3M3OVRXVYVD9K	B00I0QYMVO	Digital_Music_Purchase	5	2014	2	2014-02-11
US	R1KT4YMVEA6HY3	B006ON41FC	Mobile_Apps	5	2012	2	2012-02-20
US	RSQI1N6D1ZSG5	B00MNYTWMI	Mobile_Apps	5	2014	9	2014-09-02
US	RE7EB0X4WTHA8	B0094BB4TW	Mobile_Apps	1	2013	1	2013-01-01
US	RZMBIK0L8ZDNV	B00JOT3HQ2	Mobile_Apps	5	2014	10	2014-10-18
UK	R27P9TS664VZTF	B00RED9S0Y	Digital_Music_Purchase	4	2015	3	2015-03-30
US	R1LMJEKD7V1XR3	B0050DZ8J0	Mobile_Apps	5	2013	3	2013-03-06
US	R1IMJFMR7MT76I	B00E8KLWB4	Mobile_Apps	1	2014	3	2014-03-29
UK	R1S9S7Z8VNQU7R	B007ZGO7EM	Mobile_Apps	5	2013	2	2013-02-27
DE	RZ9LFP1AR1JI8	B00631HASU	Mobile_Apps	5	2013	4	2013-04-05
US	RJBSAS9OMHS4L	B00NCEUJDY	Digital_Music_Purchase	5	2014	11	2014-11-13
UK	R29ZDMFBHMBO4V	B00FAX6XQC	Mobile_Apps	4	2013	12	2013-12-10
US	R1ZJYQBJJV5IE0	B004SBX112	Mobile_Apps	4	2012	1	2012-01-14
US	R2Y4AAMZGVHZPE	B003VANOFY	PC	5	2015	1	2015-01-02
US	R2IBZIT0IFAAPU	B00CSR2J9I	Mobile_Apps	4	2014	7	2014-07-09
US	R2S5XHSE2SAOMQ	B004Q1FDHO	Mobile_Apps	3	2011	5	2011-05-16
US	R2IDM6YEMQ6OQX	B00NYCKQM8	Mobile_Apps	2	2014	12	2014-12-23
US	R22S7GJ3RWXZTD	B00FAPF5U0	Mobile_Apps	5	2013	11	2013-11-14
US	RF26OROF5UPGI	B005D9MUWY	Mobile_Apps	5	2014	9	2014-09-30
US	REUW82WSTR43F	B00G6ZTM3Y	Mobile_Apps	5	2014	10	2014-10-06
US	RTBH08LX1VXZJ	B00992CF6W	Mobile_Apps	5	2014	7	2014-07-17
US	R2V93CC7D4VV1S	B005DOL0R0	PC	5	2015	3	2015-03-24
UK	R3K9PM3FGBSAJV	B009PMEEY2	Mobile_Apps	5	2013	6	2013-06-01
US	R35LBQ2H2BK97A	B00CWY76CC	Mobile_Apps	5	2013	6	2013-06-25
US	R1OOR5DQQCFD6H	B00AA0TJO8	Mobile_Apps	4	2013	2	2013-02-01
US	RYOALZU174VBH	B00GTCECVG	Mobile_Apps	2	2014	1	2014-01-18
UK	R1NU3GX7HSNE02	B00KRM8LE8	PC	3	2015	1	2015-01-12
US	RN8IMLNJLKBC0	B009UX2YAC	Mobile_Apps	5	2013	2	2013-02-02
US	RL1DZ4P7RPNFE	B00GFOIUVQ	Mobile_Apps	4	2014	1	2014-01-05
US	R2UT2TJJRSRIPX	B00B7Y0206	Mobile_Apps	5	2014	4	2014-04-06
US	RX0AKWRYIXD4U	B005LHOKFS	Mobile_Apps	2	2014	9	2014-09-17
US	R2HYHVAPMLNNMP	B0054JZC6E	Mobile_Apps	5	2012	5	2012-05-18
US	R37OXLBGFOWFQ3	B00I8Q77Y0	Mobile_Apps	5	2014	2	2014-02-15
US	R12OSHRAI0MBFD	B00D6SBOWG	Mobile_Apps	5	2013	8	2013-08-18
US	R1R8PTI9ECH5F9	B00DJFIMW6	Mobile_Apps	5	2014	4	2014-04-11
US	R1NGK01I867F9L	B00ATTFGXS	Mobile_Apps	1	2014	2	2014-02-03
US	R1KSXGLJ537VVF	B0094BB4TW	Mobile_Apps	5	2013	10	2013-10-03
US	R2U7DPYGK6BR6C	B0067RQYNW	Mobile_Apps	2	2015	4	2015-04-30
UK	R27XY6L0F46N6C	B00IEBE7GK	Mobile_Apps	4	2014	9	2014-09-24
US	R4VXSNZMEOENX	B004LOMB2Q	Mobile_Apps	4	2012	4	2012-04-16
US	R2Q1N85KBEX6H	B00NMXY2MO	PC	4	2015	8	2015-08-27
US	R3MWJMGQ2OREWE	B009UX2YAC	Mobile_Apps	5	2015	6	2015-06-27
UK	RMPLMS8SWAORP	B007ZGO7EM	Mobile_Apps	5	2015	3	2015-03-07
US	R235TVRTSCMALU	B00FHEP9XM	Mobile_Apps	2	2015	5	2015-05-01
US	R3VT4LU3JIVGGW	B005R32L66	Mobile_Apps	1	2014	11	2014-11-17
JP	R3FO0OYDOZLH5S	B008K6HN8I	Mobile_Apps	5	2015	5	2015-05-14
US	R3U1OR68Z2GTM5	B00F875N98	Digital_Music_Purchase	4	2013	9	2013-09-27
UK	R3EJEHI9T01ACL	B00PTB7B34	Mobile_Apps	5	2015	7	2015-07-26
US	RCFO5TC7R1VU2	B007VUA7VO	Mobile_Apps	4	2013	3	2013-03-08
US	R287GHK8T0MSER	B00QW8TYWO	Mobile_Apps	1	2015	1	2015-01-03
US	R1W4IZOBCFWSSD	B004GJDQT8	Mobile_Apps	5	2015	5	2015-05-01
US	R2DF0A84ULP5V5	B0040GYAOM	Digital_Music_Purchase	5	2014	9	2014-09-16
US	R391U6DC49DLJ	B00IF8WSOK	Mobile_Apps	5	2014	6	2014-06-28
UK	R3SPWHNS7ZD02T	B008YW5RH2	Mobile_Apps	5	2012	12	2012-12-27
US	R2ZEC8HU0GAFP5	B00ATDOVNK	Mobile_Apps	4	2014	12	2014-12-26
US	R3R0SUPIP2UTRR	B00HATD1FA	Musical Instruments	3	2014	12	2014-12-29
US	R3RBQTB1ZGF1T5	B004GCPJDQ	PC	4	2013	4	2013-04-22
US	R16RC4Y9RJ68WR	B007BFSYMS	Mobile_Apps	5	2013	2	2013-02-09
US	R2BJ0IC6ZIH7R	B00IKZX1ZI	Mobile_Apps	5	2014	4	2014-04-04
US	R2YGCENEPO9U6Y	B009C7ZQM4	Mobile_Apps	5	2014	12	2014-12-16
US	R3Z89QMKCF6QL	B00AA0TJO8	Mobile_Apps	2	2012	12	2012-12-11
US	RPXUTV0WR1H2N	B004SIIBGU	Mobile_Apps	5	2014	11	2014-11-14
US	R3200IN93R7BVU	B0055QYKQO	PC	5	2012	7	2012-07-31
US	R2KN1XGOPJ1MLM	B00A3NQNUU	Mobile_Apps	5	2014	5	2014-05-17
UK	R3Q7DFYBLV155P	B005HSL626	Mobile_Apps	4	2013	1	2013-01-10
US	R34M28X2IMC4I0	B00F5BON8O	Digital_Music_Purchase	5	2014	8	2014-08-28
DE	R2AJCBF3RDD57L	B007SYWFRM	Mobile_Apps	5	2015	5	2015-05-25
UK	R1TMX6ZWVJK5JR	B00QW8TYWO	Mobile_Apps	5	2015	8	2015-08-15
DE	R12NEAL34DM6EF	B00PEVD59I	Mobile_Apps	4	2015	6	2015-06-17
UK	RDH5H8TMPG45M	B004SJ3BCI	Mobile_Apps	2	2012	12	2012-12-14
UK	R3G8KZNATYNRLT	B00FAPF5U0	Mobile_Apps	5	2014	12	2014-12-20
US	R2WABHELVQ9USK	B00NG4K8UO	Mobile_Apps	5	2014	12	2014-12-31
US	ROTUFMA23SGLR	B00HGJ18C2	Mobile_Apps	5	2015	5	2015-05-22
US	R1EWQ4V7MX5V5P	B00K7C17QW	Mobile_Apps	5	2015	5	2015-05-09
US	RZ658M5FJRRJF	B0063IH60K	Mobile_Apps	3	2015	6	2015-06-17
US	R1C5X21X7LPIIS	B008JGSM6G	Mobile_Apps	5	2014	3	2014-03-09
US	R279OP0USCUF3	B009G78EE2	Digital_Music_Purchase	5	2013	5	2013-05-23
UK	R21FIFBOGEUYS0	B001U3Y5XE	Toys	5	2014	12	2014-12-26
US	R2J2AQO8XU0YEU	B00FAPF5U0	Mobile_Apps	4	2013	10	2013-10-20
DE	R39I61MVA4R6NB	B00C0UHGLO	Mobile_Apps	1	2013	6	2013-06-22
US	R9VY589LCQM16	B008B3H4VQ	Digital_Music_Purchase	5	2012	7	2012-07-12
US	R37OLZNJHD4MWC	B008M721MS	Mobile_Apps	5	2012	11	2012-11-23
US	RUCMM4MFKEV6B	B00A8ECU24	Mobile_Apps	4	2014	11	2014-11-05
US	R1KUUCM1EY6V3K	B00FB6FOEU	Digital_Music_Purchase	5	2013	12	2013-12-05
US	R1AWB14IBJVDTC	B00OA2KM1Q	Mobile_Apps	5	2014	11	2014-11-11
US	R1QAKBSNWKRMY4	B00OKYQZDI	Mobile_Apps	5	2015	2	2015-02-20
US	RNCZC5MFX6SIZ	B0094BB4TW	Mobile_Apps	5	2013	5	2013-05-20
UK	R1VDV6RCQMFZY	B0094BB4TW	Mobile_Apps	5	2015	3	2015-03-04
US	R90MGNMECHTBP	B00FAPF5U0	Mobile_Apps	4	2014	9	2014-09-04
US	R290Y8E3JD8SGX	B007M45PMU	Digital_Music_Purchase	4	2013	1	2013-01-03
UK	R3M62GX2TX4W2H	B0083LQVHO	Digital_Music_Purchase	5	2013	4	2013-04-14
US	R3RUR3J6APVIAS	B00QW8TYWO	Mobile_Apps	5	2015	2	2015-02-08
UK	R3L686BW3O9V66	B00E8KLWB4	Mobile_Apps	5	2014	9	2014-09-26
US	R5V64O801P5P5	B004JZBGWI	Mobile_Apps	5	2012	12	2012-12-12
US	R2G0PNSOOKDBHD	B006GWO5NE	PC	4	2013	10	2013-10-10
US	R1KW0AB87YMTJ8	B00632HWOG	Mobile_Apps	4	2015	4	2015-04-27
US	R5QBQSM15FJEW	B00G6ZTM3Y	Mobile_Apps	5	2015	7	2015-07-09
US	R1A41OFZHLLR29	B00FAPF5U0	Mobile_Apps	4	2014	11	2014-11-17
US	R1V7T85IQ35M3W	B00QW8TYWO	Mobile_Apps	5	2015	4	2015-04-21
UK	R2I2KJMO26GBQU	B0063GORYU	Mobile_Apps	5	2015	8	2015-08-06
US	R26FTDBO99LKW7	B00DUGCLY4	Mobile_Apps	5	2014	10	2014-10-03
US	R23ONGQE8SYFXA	B00FB13Y74	Mobile_Apps	5	2014	4	2014-04-02
US	R3HXK48K2LV7ZQ	B0034IZVV8	Digital_Music_Purchase	5	2013	1	2013-01-04
US	R1H48Y05VV1M3Q	B00H8NGCPE	Mobile_Apps	4	2013	12	2013-12-25
US	R15DLQ3LXJABMV	B00I6IKSZ0	Mobile_Apps	5	2014	7	2014-07-02
US	R1D11EPLCFBDAD	B0019R7XXU	Digital_Music_Purchase	5	2010	5	2010-05-23
US	RUN4FEHTUNY38	B00GTCECVG	Mobile_Apps	5	2014	11	2014-11-04
US	RWDCWL4SWD9ID	B00992CF6W	Mobile_Apps	5	2015	3	2015-03-10
US	R60ERP6XK2QV3	B0063GORYU	Mobile_Apps	5	2015	1	2015-01-13
US	R1RYU1Y15UN086	B00J2VSS0C	Mobile_Apps	4	2015	8	2015-08-01
US	R1JDH2S04GACJO	B008ALA6DW	PC	1	2015	8	2015-08-21
US	R3EIFJACBZBGYB	B009UX2YAC	Mobile_Apps	5	2013	2	2013-02-18
US	R3PHPW9CROZ723	B00BFUUMO8	Mobile_Apps	1	2013	5	2013-05-27
US	R1AH2BLIVJXZKD	B00DZSPKZY	Mobile_Apps	4	2015	7	2015-07-10
DE	RM661IX06IPUJ	B00KMX5V8G	Mobile_Apps	2	2014	9	2014-09-05
US	R140MFTEMM8N4W	B000AJIF4E	Musical Instruments	5	2014	5	2014-05-27
US	R1749RQVGKJRGG	B00JOT3HQ2	Mobile_Apps	5	2014	11	2014-11-30
US	R3EE67VN8JMOXC	B00I8Q77Y0	Mobile_Apps	4	2014	2	2014-02-10
US	R1X0QB9TGW0FC7	B0063GORYU	Mobile_Apps	4	2013	1	2013-01-05
US	R1PM8UD7QEIW2Z	B00F8L2VO4	Mobile_Apps	5	2014	10	2014-10-13
US	R3DRSR40JUR0Z9	B008JGSM6G	Mobile_Apps	4	2014	3	2014-03-16
US	R1LYAVDUGBOXRL	B00M0FM6KA	Mobile_Apps	1	2014	11	2014-11-12
DE	R25WNX1SABYYXR	B00FF8OKJE	Mobile_Apps	1	2015	3	2015-03-13
FR	R36BQ1B0AEIN4O	B00631HASU	Mobile_Apps	5	2013	4	2013-04-05
US	R2LG5P4FT5QF91	B00KNWYDU8	Mobile_Apps	5	2015	2	2015-02-08
US	R23SU296YFJ0MM	B00QW8TYWO	Mobile_Apps	5	2014	12	2014-12-25
DE	R2U69XPUKM8RQF	B003MVJG8Q	PC	5	2010	10	2010-10-09
UK	R2SRQCD31X6K2F	B00LZXOI5E	Mobile_Apps	4	2014	10	2014-10-13
JP	R1I7BV7VW46S1Z	B00F3B3EHW	Toys	5	2014	2	2014-02-24
UK	R2KQL9CZFKVV0N	B00632HWOG	Mobile_Apps	5	2015	2	2015-02-16
